Seconds.milliseconds since 1970,Queue size of CMController,Acceleration value in x-direction,Acceleration value in y-direction,Acceleration value in z-direction,Label used for the current sample
1352711996.634,0,-0.020112,0.004506,-0.003508,0
1352711996.645,0,-0.018631,0.003208,0.000295,0
1352711996.656,0,-0.013797,0.003927,0.002839,0
1352711996.666,0,-0.003975,-0.000844,0.012645,0
1352711996.677,0,0.006914,-0.010835,0.017188,0
1352711996.688,0,0.008392,-0.010259,0.020963,0
1352711996.699,0,0.006374,-0.010094,0.017419,0
1352711996.709,0,-0.000717,-0.003028,0.000464,0
1352711996.720,0,-0.009493,0.012175,-0.007045,0
1352711996.731,0,-0.018656,0.016947,-0.012611,0
1352711996.742,0,-0.011724,0.019854,-0.003394,0
1352711996.752,0,0.002796,0.001447,-0.007425,0
1352711996.763,0,0.004842,0.000310,-0.019002,0
1352711996.774,0,-0.005674,0.014564,-0.029892,0
1352711996.785,0,-0.015225,0.025645,-0.033538,0
1352711996.795,0,-0.032571,0.028537,-0.020679,0
1352711996.806,0,-0.032655,0.017705,-0.001100,0
1352711996.817,0,-0.015476,0.001917,0.004727,0
1352711996.828,0,-0.007878,-0.003159,-0.001999,0
1352711996.838,0,-0.024112,0.021015,-0.023729,0
1352711996.849,0,-0.023403,0.020398,-0.018485,0
1352711996.860,0,-0.029231,0.009785,-0.016508,0
1352711996.871,0,-0.026116,0.005853,-0.014945,0
1352711996.881,0,-0.022836,0.001983,-0.016301,0
1352711996.892,0,-0.018266,0.002367,-0.022218,0
1352711996.903,0,-0.022146,0.006727,-0.011229,0
1352711996.913,0,-0.044674,0.003140,-0.004341,0
1352711996.924,0,-0.086323,0.011817,0.001733,0
1352711996.935,0,-0.105747,0.032391,0.003023,0
1352711996.946,0,-0.054785,0.039295,-0.016486,0
1352711996.956,0,0.037009,0.005433,-0.006576,0
1352711996.967,0,0.043858,-0.007459,0.005610,0
1352711996.978,0,0.068768,-0.024081,0.004068,0
1352711996.989,0,0.103249,-0.032170,-0.016275,0
1352711996.999,0,0.085828,-0.029005,-0.024612,0
1352711997.010,0,0.039333,-0.024287,-0.009369,0
1352711997.021,0,0.007175,-0.015690,-0.006199,0
1352711997.032,0,-0.016684,-0.003239,0.003957,0
1352711997.042,0,-0.022610,0.007891,0.008706,0
1352711997.053,0,-0.015040,0.021882,-0.003428,0
1352711997.064,0,-0.001648,0.017632,-0.004423,0
1352711997.075,0,-0.006026,0.010287,0.014896,0
1352711997.085,0,-0.012670,0.002879,0.021457,0
1352711997.096,0,0.003030,-0.006867,0.017142,0
1352711997.107,0,0.016148,-0.007703,0.018186,0
1352711997.118,0,0.010951,-0.010789,0.019669,0
1352711997.128,0,0.008990,-0.018239,0.024350,0
1352711997.139,0,0.004364,-0.023187,0.033920,0
1352711997.150,0,-0.002537,-0.028693,0.031568,0
1352711997.161,0,-0.012681,-0.019316,0.028186,0
1352711997.171,0,-0.022081,-0.007078,0.013330,0
1352711997.182,0,-0.023987,-0.001171,0.000879,0
1352711997.193,0,-0.006947,0.000377,-0.007558,0
1352711997.204,0,-0.004765,-0.001273,0.001120,0
1352711997.214,0,0.003313,-0.009209,0.014814,0
1352711997.225,0,0.007005,-0.014362,0.019318,0
1352711997.236,0,0.002627,-0.013730,0.016361,0
1352711997.247,0,-0.009312,-0.003333,0.005229,0
1352711997.257,0,-0.020743,0.014849,-0.009426,0
1352711997.268,0,-0.018807,0.010613,-0.018282,0
1352711997.279,0,-0.008365,0.013622,-0.019603,0
1352711997.290,0,-0.005391,0.012789,-0.017422,0
1352711997.300,0,-0.005070,0.008555,-0.008572,0
1352711997.311,0,-0.001469,0.010112,-0.007639,0
1352711997.322,0,-0.003817,0.012848,-0.002706,0
1352711997.333,0,0.000665,0.015761,-0.007470,0
1352711997.343,0,0.009588,0.011613,-0.011644,0
1352711997.354,0,0.002115,0.013965,-0.008447,0
1352711997.365,0,-0.004471,0.011223,-0.002358,0
1352711997.376,0,-0.005135,0.014564,-0.001089,0
1352711997.386,0,-0.007101,0.014622,-0.002947,0
1352711997.397,0,-0.018719,0.013437,-0.005889,0
1352711997.408,0,-0.019988,0.013648,0.002724,0
1352711997.419,0,-0.002246,0.012997,-0.009814,0
1352711997.429,0,-0.005643,0.016576,-0.008164,0
1352711997.440,0,-0.004736,0.002578,-0.001375,0
1352711997.451,0,-0.000058,-0.007448,0.012992,0
1352711997.462,0,0.002320,-0.008022,0.013712,0
1352711997.472,0,0.000551,-0.005746,0.007190,0
1352711997.483,0,-0.005838,0.001284,0.000073,0
1352711997.494,0,-0.009096,-0.003031,0.002910,0
1352711997.505,0,-0.007012,-0.000595,0.000321,0
1352711997.515,0,-0.005091,-0.001007,0.001579,0
1352711997.526,0,-0.005803,0.000797,-0.001927,0
1352711997.537,0,0.000291,-0.005868,0.003290,0
1352711997.548,0,-0.004354,-0.002683,-0.005617,0
1352711997.558,0,-0.012736,0.006559,-0.004742,0
1352711997.569,0,-0.013404,0.006597,-0.005106,0
1352711997.580,0,-0.013390,0.007705,-0.001124,0
1352711997.590,0,-0.009344,-0.000410,0.000307,0
1352711997.601,0,-0.013053,0.007342,-0.000624,0
1352711997.612,0,-0.013466,0.010137,-0.003928,0
1352711997.623,0,-0.013683,0.009426,-0.004151,0
1352711997.633,0,-0.014934,0.005117,-0.006179,0
1352711997.644,0,-0.003410,0.000682,-0.005826,0
1352711997.655,0,-0.010440,0.008260,-0.012269,0
1352711997.666,0,-0.014349,0.006914,-0.010071,0
1352711997.676,0,-0.005319,0.001496,-0.003213,0
1352711997.687,0,0.000660,-0.000420,-0.003103,0
1352711997.698,0,-0.006184,0.000358,0.001975,0
1352711997.709,0,-0.004894,-0.001010,0.006474,0
1352711997.719,0,-0.011075,-0.007971,0.009176,0
1352711997.730,0,-0.016123,-0.003251,0.010165,0
1352711997.741,0,-0.010819,-0.000469,0.006785,0
1352711997.752,0,-0.002009,0.001027,0.010180,0
1352711997.762,0,-0.003804,0.000176,-0.001535,0
1352711997.773,0,-0.005503,-0.001566,0.002917,0
1352711997.784,0,-0.009009,-0.002091,0.014848,0
1352711997.795,0,-0.009386,-0.000775,0.012662,0
1352711997.805,0,-0.008546,0.010703,-0.004283,0
1352711997.816,0,-0.005380,0.011879,-0.012103,0
1352711997.827,0,-0.004608,0.004967,-0.004462,0
1352711997.838,0,-0.006343,0.002667,0.000289,0
1352711997.848,0,-0.006692,0.004358,-0.001545,0
1352711997.859,0,-0.007994,0.006805,-0.000917,0
1352711997.870,0,0.002832,0.010132,-0.002987,0
1352711997.881,0,0.004710,0.008946,-0.004644,0
1352711997.891,0,0.000581,0.000416,-0.000983,0
1352711997.902,0,0.001720,-0.001934,0.001910,0
1352711997.913,0,0.000255,0.003984,0.002412,0
1352711997.924,0,0.003664,0.002126,-0.000750,0
1352711997.934,0,0.007941,0.000905,0.000373,0
1352711997.945,0,0.005447,-0.000914,0.002443,0
1352711997.956,0,-0.002696,0.004513,0.006382,0
1352711997.967,0,-0.000244,0.002287,0.001476,0
1352711997.977,0,-0.006240,0.002883,0.001480,0
1352711997.988,0,-0.011049,0.005411,0.007542,0
1352711997.999,0,-0.012345,-0.004305,0.005928,0
1352711998.010,0,-0.006358,-0.004697,0.006305,0
1352711998.020,0,-0.000228,-0.000702,-0.000258,0
1352711998.031,0,-0.005231,0.006917,-0.000772,0
1352711998.042,0,-0.016563,0.002234,0.005455,0
1352711998.053,0,-0.013582,-0.002658,0.017180,0
1352711998.063,0,-0.005866,-0.004710,0.018856,0
1352711998.074,0,-0.004135,-0.007141,0.020646,0
1352711998.085,0,0.000067,-0.008559,0.014304,0
1352711998.096,0,-0.000907,-0.010674,0.007095,0
1352711998.106,0,0.001923,-0.012944,0.003708,0
1352711998.117,0,-0.000710,-0.005879,0.000964,0
1352711998.128,0,-0.000760,-0.001224,0.004750,0
1352711998.139,0,-0.001011,0.002540,0.007139,0
1352711998.149,0,-0.011584,0.001286,0.008145,0
1352711998.160,0,-0.014208,-0.002221,0.017389,0
1352711998.171,0,-0.015995,-0.001475,0.016234,0
1352711998.182,0,-0.017458,0.008247,0.005462,0
1352711998.192,0,-0.016768,0.012936,0.000438,0
1352711998.203,0,-0.012356,0.015240,-0.003518,0
1352711998.214,0,-0.013131,0.009780,-0.008993,0
1352711998.225,0,-0.006460,0.012196,-0.003964,0
1352711998.235,0,-0.001542,0.004409,0.003569,0
1352711998.246,0,0.002312,0.002559,-0.002601,0
1352711998.257,0,-0.000504,0.013208,-0.011975,0
1352711998.267,0,0.003992,0.010309,-0.008636,0
1352711998.278,0,0.006762,0.007321,-0.006861,0
1352711998.289,0,0.005428,0.005798,-0.010625,0
1352711998.300,0,0.000473,0.009161,-0.013916,0
1352711998.310,0,-0.005841,0.006315,-0.006300,0
1352711998.321,0,0.003351,0.001279,-0.001287,0
1352711998.332,0,0.005556,-0.007441,0.004759,0
1352711998.343,0,0.005865,-0.004796,0.010580,0
1352711998.353,0,-0.004891,-0.002469,0.014050,0
1352711998.364,0,-0.009877,0.002550,-0.001049,0
1352711998.375,0,-0.005726,0.000227,0.000132,0
1352711998.386,0,-0.005268,-0.003531,0.006888,0
1352711998.396,0,-0.010089,-0.004173,0.008452,0
1352711998.407,0,-0.006655,-0.000832,-0.003415,0
1352711998.418,0,-0.006590,-0.003803,0.002651,0
1352711998.429,0,-0.008252,-0.005114,0.006205,0
1352711998.439,0,-0.007115,-0.008241,0.008766,0
1352711998.450,0,-0.008252,-0.006942,0.009444,0
1352711998.461,0,-0.007542,-0.004187,0.012732,0
1352711998.472,0,-0.009347,-0.007035,0.005011,0
1352711998.482,0,-0.006933,0.001626,0.002196,0
1352711998.493,0,-0.007329,-0.000068,0.001966,0
1352711998.504,0,-0.009480,0.001743,-0.000565,0
1352711998.515,0,-0.005858,0.001295,0.003513,0
1352711998.525,0,-0.006883,0.002487,0.005548,0
1352711998.536,0,-0.007437,0.005698,-0.003380,0
1352711998.547,0,-0.005012,0.006893,0.000100,0
1352711998.558,0,-0.000944,-0.005735,0.003837,0
1352711998.568,0,0.002771,-0.006425,-0.000931,0
1352711998.579,0,-0.001695,-0.001258,-0.004330,0
1352711998.590,0,0.000598,-0.005699,-0.006350,0
1352711998.601,0,0.009978,-0.008054,0.013308,0
1352711998.611,0,0.008339,-0.011406,0.008370,0
1352711998.622,0,0.009279,-0.007210,0.005749,0
1352711998.633,0,0.005666,-0.008487,0.002732,0
1352711998.644,0,0.005987,-0.009008,0.000800,0
1352711998.654,0,-0.005996,-0.008730,0.009603,0
1352711998.665,0,-0.002216,-0.005560,0.014977,0
1352711998.676,0,-0.009348,-0.007166,0.010096,0
1352711998.687,0,-0.007246,-0.006349,0.010154,0
1352711998.697,0,-0.011790,-0.004470,0.002956,0
1352711998.708,0,-0.013218,-0.005247,0.000635,0
1352711998.719,0,-0.003680,-0.010923,0.032076,0
1352711998.730,0,0.010590,-0.022276,0.059254,0
1352711998.740,0,0.006194,-0.037532,0.058129,0
1352711998.751,0,-0.003556,-0.032557,0.033289,0
1352711998.762,0,-0.007670,-0.017948,0.014187,0
1352711998.773,0,-0.012577,-0.005689,-0.005935,0
1352711998.783,0,-0.010702,0.007573,-0.002442,0
1352711998.794,0,-0.005493,-0.001178,-0.010345,0
1352711998.805,0,-0.008818,0.001355,-0.011354,0
1352711998.816,0,-0.008282,0.009727,-0.022132,0
1352711998.826,0,-0.009645,0.014585,-0.030867,0
1352711998.837,0,-0.005937,0.018439,-0.048256,0
1352711998.848,0,-0.006053,0.025055,-0.043467,0
1352711998.859,0,-0.004495,0.019159,-0.040236,0
1352711998.869,0,-0.002610,0.016086,-0.038198,0
1352711998.880,0,-0.001452,0.014930,-0.017262,0
1352711998.891,0,-0.001874,0.006047,-0.003969,0
1352711998.902,0,-0.003042,0.009210,-0.004890,0
1352711998.912,0,-0.010333,0.004554,-0.004015,0
1352711998.923,0,-0.012155,0.008998,-0.007992,0
1352711998.934,0,-0.003859,0.010997,-0.006363,0
1352711998.944,0,0.002654,0.002934,0.012011,0
1352711998.955,0,0.007248,-0.007914,0.011876,0
1352711998.966,0,0.002885,-0.007823,0.002231,0
1352711998.977,0,-0.000652,0.002081,-0.003654,0
1352711998.987,0,0.000679,0.000042,0.000269,0
1352711998.998,0,-0.002581,-0.007094,0.006810,0
1352711999.009,0,-0.007462,-0.006139,0.005448,0
1352711999.020,0,-0.002409,-0.006073,0.013008,0
1352711999.030,0,-0.001898,-0.007069,0.010223,0
1352711999.041,0,-0.011833,-0.008084,0.004624,0
1352711999.052,0,-0.015290,-0.000978,0.006849,0
1352711999.063,0,-0.008397,-0.002180,0.024319,0
1352711999.073,0,-0.007593,-0.008550,0.014443,0
1352711999.084,0,-0.003273,-0.009391,0.003439,0
1352711999.095,0,-0.007040,0.002577,-0.004176,0
1352711999.106,0,-0.008906,0.003513,-0.006763,0
1352711999.116,0,0.000502,-0.000299,0.004638,0
1352711999.127,0,0.010436,-0.013650,0.007635,0
1352711999.138,0,-0.006440,-0.010899,-0.004645,0
1352711999.149,0,-0.008581,-0.010456,-0.009745,0
1352711999.159,0,-0.003671,-0.003917,-0.005194,0
1352711999.170,0,-0.005031,0.002811,-0.007061,0
1352711999.181,0,-0.011385,0.002672,-0.007775,0
1352711999.192,0,-0.022129,0.006168,-0.009722,0
1352711999.202,0,-0.018868,0.002775,-0.007446,0
1352711999.213,0,-0.017500,0.001764,0.002851,0
1352711999.224,0,-0.005266,-0.007481,0.005955,0
1352711999.235,0,0.005868,-0.004950,-0.005191,0
1352711999.245,0,-0.001988,-0.007884,-0.008188,0
1352711999.256,0,-0.003405,-0.006151,-0.009827,0
1352711999.267,0,-0.008070,-0.000206,-0.018105,0
1352711999.278,0,-0.013764,0.006954,-0.010517,0
1352711999.288,0,-0.015420,0.009381,-0.012353,0
1352711999.299,0,-0.014129,0.010453,-0.005784,0
1352711999.310,0,-0.001641,0.002139,0.011282,0
1352711999.321,0,0.009298,-0.000657,0.013709,0
1352711999.331,0,0.002330,0.001062,0.019257,0
1352711999.342,0,0.000911,0.000817,0.012875,0
1352711999.353,0,0.011310,-0.001534,0.008578,0
1352711999.364,0,0.009100,-0.002633,0.000040,0
1352711999.374,0,-0.006234,-0.001744,0.002716,0
1352711999.385,0,-0.008414,-0.000761,0.000426,0
1352711999.396,0,-0.017341,0.003981,-0.001931,0
1352711999.407,0,-0.025457,0.005829,-0.000666,0
1352711999.417,0,-0.025926,0.008641,-0.001380,0
1352711999.428,0,-0.007328,-0.006052,0.004199,0
1352711999.439,0,0.000993,-0.010947,0.004726,0
1352711999.450,0,0.019839,-0.014116,0.017400,0
1352711999.460,0,0.018442,-0.021883,0.015832,0
1352711999.471,0,0.013245,-0.014786,0.000896,0
1352711999.482,0,0.027899,-0.021811,0.011377,0
1352711999.493,0,0.033653,-0.005276,-0.001210,0
1352711999.503,0,0.010444,0.011373,-0.008941,0
1352711999.514,0,0.002762,0.012899,-0.015211,0
1352711999.525,0,0.005507,0.012369,-0.016863,0
1352711999.536,0,-0.000977,0.011435,-0.005091,0
1352711999.546,0,-0.004955,0.005744,-0.008745,0
1352711999.557,0,-0.007023,0.010575,-0.002270,0
1352711999.568,0,-0.009629,0.009037,-0.006154,0
1352711999.579,0,-0.008695,0.008502,-0.005985,0
1352711999.589,0,-0.005632,0.008450,-0.004114,0
1352711999.600,0,-0.007906,0.014999,-0.011761,0
1352711999.611,0,-0.013997,0.015239,-0.014697,0
1352711999.621,0,-0.005721,0.005718,-0.001412,0
1352711999.632,0,-0.014771,0.002474,-0.003572,0
1352711999.643,0,-0.009123,0.001090,-0.007080,0
1352711999.654,0,-0.005750,0.003069,-0.005057,0
1352711999.664,0,0.002134,-0.004654,0.003964,0
1352711999.675,0,0.003788,-0.005535,0.001938,0
1352711999.686,0,-0.000105,0.003726,-0.001629,0
1352711999.697,0,-0.000332,0.004081,-0.007354,0
1352711999.707,0,-0.013450,0.006678,-0.001061,0
1352711999.718,0,-0.012382,0.005322,0.000456,0
1352711999.729,0,-0.011630,0.000461,0.005785,0
1352711999.740,0,-0.014278,0.001276,0.002164,0
1352711999.750,0,-0.017313,0.002189,0.006131,0
1352711999.761,0,-0.019729,0.003322,0.005768,0
1352711999.772,0,-0.015499,-0.006605,0.003999,0
1352711999.783,0,-0.005978,-0.005344,0.008476,0
1352711999.793,0,0.008728,0.006373,-0.009031,0
1352711999.804,0,0.013064,-0.000788,-0.010280,0
1352711999.815,0,0.014755,-0.007691,0.001898,0
1352711999.826,0,0.010873,-0.015347,0.014310,0
1352711999.836,0,0.006719,-0.018823,0.023057,0
1352711999.847,0,0.008597,-0.020781,0.015474,0
1352711999.858,0,0.003100,-0.008838,0.003696,0
1352711999.869,0,-0.001527,-0.002495,-0.003406,0
1352711999.879,0,-0.008528,-0.002610,-0.011258,0
1352711999.890,0,-0.003203,0.003767,-0.004883,0
1352711999.901,0,-0.003596,0.007619,0.004312,0
1352711999.912,0,-0.004945,0.000807,0.004579,0
1352711999.922,0,-0.008782,-0.001587,0.009692,0
1352711999.933,0,-0.006802,-0.001948,0.018797,0
1352711999.944,0,-0.004518,0.006057,0.005947,0
1352711999.955,0,-0.010613,0.012915,-0.009196,0
1352711999.965,0,-0.008790,0.013104,-0.000800,0
1352711999.976,0,0.001632,0.002233,0.004835,0
1352711999.987,0,-0.002847,-0.004450,0.001864,0
1352711999.998,0,-0.015702,-0.000272,0.004881,0
1352712000.008,0,-0.015788,0.003083,0.000965,0
1352712000.019,0,-0.009591,-0.001100,0.004186,0
1352712000.030,0,-0.008215,-0.000826,0.005552,0
1352712000.041,0,-0.004007,-0.007872,-0.000876,0
1352712000.051,0,0.003532,-0.005944,-0.000993,0
1352712000.062,0,0.011160,-0.007465,-0.009651,0
1352712000.073,0,0.008821,0.003120,-0.019174,0
1352712000.084,0,0.000975,0.001663,-0.006935,0
1352712000.094,0,0.002392,-0.011423,0.003975,0
1352712000.105,0,0.005383,-0.020079,0.011190,0
1352712000.116,0,-0.002841,-0.016767,0.003848,0
1352712000.127,0,-0.015428,-0.003333,-0.006568,0
1352712000.137,0,-0.012190,0.003403,-0.013014,0
1352712000.148,0,-0.008996,-0.003847,-0.009376,0
1352712000.159,0,-0.006923,0.006746,-0.007778,0
1352712000.170,0,-0.003365,0.001469,0.000794,0
1352712000.180,0,-0.000263,-0.007885,0.017352,0
1352712000.191,0,-0.000415,-0.020276,0.029097,0
1352712000.202,0,-0.001996,-0.022587,0.033051,0
1352712000.213,0,-0.007474,-0.013595,0.022115,0
1352712000.223,0,-0.011098,-0.002771,0.015320,0
1352712000.234,0,-0.008498,-0.000841,0.010193,0
1352712000.245,0,0.000180,-0.006756,0.011876,0
1352712000.256,0,0.002852,-0.011834,0.013421,0
1352712000.266,0,-0.000911,0.001668,-0.006660,0
1352712000.277,0,-0.008174,0.010216,-0.015555,0
1352712000.288,0,-0.009322,0.009040,-0.017948,0
1352712000.298,0,0.005009,0.000336,-0.008647,0
1352712000.309,0,0.005249,-0.005666,-0.002312,0
1352712000.320,0,0.004579,-0.005265,-0.000320,0
1352712000.331,0,0.013135,-0.004999,-0.002046,0
1352712000.341,0,0.009792,-0.005690,0.008841,0
1352712000.352,0,-0.008344,-0.009646,0.006047,0
1352712000.363,0,-0.013954,0.002367,-0.002908,0
1352712000.374,0,0.002947,0.005541,-0.009099,0
1352712000.384,0,0.005316,-0.003176,-0.007781,0
1352712000.395,0,-0.002150,-0.002607,-0.003191,0
1352712000.406,0,-0.010298,0.003049,-0.000853,0
1352712000.417,0,-0.006260,0.004263,-0.009027,0
1352712000.427,0,-0.008648,0.008739,-0.015029,0
1352712000.438,0,-0.010535,0.036302,-0.037934,0
1352712000.449,0,-0.005336,0.014321,-0.023629,0
1352712000.460,0,-0.001011,-0.000522,0.000624,0
1352712000.470,0,-0.001374,-0.005555,0.007870,0
1352712000.481,0,-0.006584,-0.006624,0.024470,0
1352712000.492,0,-0.001426,-0.011425,0.021873,0
1352712000.503,0,0.006787,-0.012904,0.013965,0
1352712000.513,0,0.003977,-0.008256,0.003931,0
1352712000.524,0,-0.003038,-0.009411,0.008807,0
1352712000.535,0,-0.000311,-0.006760,0.003894,0
1352712000.546,0,-0.000747,-0.001553,-0.006816,0
1352712000.556,0,-0.003771,-0.000262,-0.002719,0
1352712000.567,0,-0.006516,0.000540,-0.000077,0
1352712000.578,0,-0.002421,0.000556,-0.002630,0
1352712000.589,0,-0.010777,0.007742,-0.001790,0
1352712000.599,0,-0.003239,0.006294,-0.007700,0
1352712000.610,0,0.000636,-0.000330,0.007709,0
1352712000.621,0,0.006252,0.000030,0.002658,0
1352712000.632,0,0.008644,0.000527,-0.007023,0
1352712000.642,0,0.001690,0.001740,-0.006406,0
1352712000.653,0,-0.002479,0.006921,-0.008823,0
1352712000.664,0,-0.006410,0.015608,-0.014293,0
1352712000.675,0,-0.001409,0.008535,-0.009889,0
1352712000.685,0,-0.001723,0.004415,0.005828,0
1352712000.696,0,-0.008847,0.002271,0.001918,0
1352712000.707,0,-0.008098,0.001411,0.000040,0
1352712000.718,0,-0.011419,0.011498,-0.005300,0
1352712000.728,0,-0.009027,0.004679,-0.007742,0
1352712000.739,0,-0.009852,0.006353,-0.002466,0
1352712000.750,0,-0.005977,-0.000435,0.000871,0
1352712000.761,0,-0.005211,0.002205,0.004551,0
1352712000.771,0,-0.009634,0.001912,-0.000716,0
1352712000.782,0,-0.009269,-0.000718,0.006666,0
1352712000.793,0,-0.008919,-0.003011,0.002146,0
1352712000.804,0,-0.008946,0.002201,-0.002625,0
1352712000.814,0,-0.008989,0.008750,-0.001026,0
1352712000.825,0,-0.004386,0.001832,0.000841,0
1352712000.836,0,-0.007388,0.003819,-0.003018,0
1352712000.847,0,-0.006061,-0.007663,0.021318,0
1352712000.857,0,-0.005916,-0.014540,0.036456,0
1352712000.868,0,-0.003238,-0.009244,0.030848,0
1352712000.879,0,-0.002923,-0.007463,0.015479,0
1352712000.890,0,-0.005341,-0.007684,0.020772,0
1352712000.900,0,-0.013647,-0.008136,0.024804,0
1352712000.911,0,-0.008091,-0.008520,0.031223,0
1352712000.922,0,-0.004811,0.004028,0.022119,0
